,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,timestamp
0,DtxWm-IYqEU,"Pobierz 𝗛𝗲𝗿𝗼 𝗪𝗮𝗿𝘀 ZA DARMO tutaj ✅ : <a href=""https://clik.cc/SOYxO"">https://clik.cc/SOYxO</a> i zdobądź bonusowego bohatera i złoto! Tylko przez kolejne 30 dni!",Pobierz 𝗛𝗲𝗿𝗼 𝗪𝗮𝗿𝘀 ZA DARMO tutaj ✅ : https://clik.cc/SOYxO i zdobądź bonusowego bohatera i złoto! Tylko przez kolejne 30 dni!,Łukasz Cegiełka,https://yt3.ggpht.com/wh3qAVp1WewYNyHwt39qv-zVBNIrk6fZAtfmjXKTGTpm0oLdegg0Mp6lqcItGvRjRvK3XJc4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCU4C5KuCQWvOeH-J_SBAJtw,{'value': 'UCU4C5KuCQWvOeH-J_SBAJtw'},True,none,29,2022-05-07T16:51:04Z,2022-05-07T16:51:04Z,,1651942264
1,DtxWm-IYqEU,To nie jest Isenfard tylko wieża Xardasa (Seria Gothic),To nie jest Isenfard tylko wieża Xardasa (Seria Gothic),Polskie gameplaye Poland gameplays,https://yt3.ggpht.com/HFBYjoBh8OB8OkXMUTYu5adNERgxPVZdM4wZt77PAQEzVgwKcvuGnGjSO4y0b99YsKYJxqk3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCroWChyLMs7xoPqyB-4xlg,{'value': 'UCCroWChyLMs7xoPqyB-4xlg'},True,none,0,2022-10-18T17:27:47Z,2022-10-18T17:27:47Z,,1666114067
2,DtxWm-IYqEU,słucham Cię od jakiegoś czasu. Powiem tak. jesteś Zajebisty! mega fajnie się Ciebie słucha. każdy film to gwarantowane kilka/kilkanaście gwałtownych wybuchów śmiechu. pozdro! 🫡,słucham Cię od jakiegoś czasu. Powiem tak. jesteś Zajebisty! mega fajnie się Ciebie słucha. każdy film to gwarantowane kilka/kilkanaście gwałtownych wybuchów śmiechu. pozdro! 🫡,Piotr Paszkiewicz,https://yt3.ggpht.com/ytc/AMLnZu9lkbviqDDV6IwZ_Icuv38Wx6CPt9bdeYEdXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCittT4FaSXtB5AvoIm6oZIw,{'value': 'UCittT4FaSXtB5AvoIm6oZIw'},True,none,0,2022-09-09T20:00:21Z,2022-09-09T20:00:21Z,,1662753621
3,DtxWm-IYqEU,Bilbord.... padłem,Bilbord.... padłem,trust_no_1,https://yt3.ggpht.com/ytc/AMLnZu_fanTTUR_3oFAecGgpwMStRDZr42dnqqsG2gK3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPAAUwOIZP9WY6CbGRrk3lQ,{'value': 'UCPAAUwOIZP9WY6CbGRrk3lQ'},True,none,0,2022-09-04T20:21:28Z,2022-09-04T20:21:28Z,,1662322888
4,DtxWm-IYqEU,👍,👍,Ola Chaberek,https://yt3.ggpht.com/ytc/AMLnZu9id8Chw61zIZ1sZcWo0mizlx5qEjJaLKKSdA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgBtzpa5KTdKRHajiY9krhg,{'value': 'UCgBtzpa5KTdKRHajiY9krhg'},True,none,0,2022-09-04T18:33:28Z,2022-09-04T18:33:28Z,,1662316408
5,DtxWm-IYqEU,POPIERDUŁA TO TY!!! Najpierw nakreć jakis film a później KRYTYKUJ.,POPIERDUŁA TO TY!!! Najpierw nakreć jakis film a później KRYTYKUJ.,wlodiz79,https://yt3.ggpht.com/ytc/AMLnZu-qLRc9iqtBmOA2M7BgCMix6mKsxIiP_zywgQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbDafBgycp-Pgk3xz75etUQ,{'value': 'UCbDafBgycp-Pgk3xz75etUQ'},True,none,0,2022-09-04T17:44:40Z,2022-09-04T17:44:40Z,,1662313480
6,DtxWm-IYqEU,"Legoduplo, Gizmo i Aracorn","Legoduplo, Gizmo i Aracorn",Baran,https://yt3.ggpht.com/ytc/AMLnZu-GyW-9ISYG08hajf00S8gbMDE8XG-nu_mwuvucbw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZ5QF11Pz6MDy4ru5V3cLuw,{'value': 'UCZ5QF11Pz6MDy4ru5V3cLuw'},True,none,0,2022-09-03T20:05:55Z,2022-09-03T20:05:55Z,,1662235555
7,DtxWm-IYqEU,Kiedy oglądasz spokojnie reklamy u Łukasza i pojawia sie odcinek 😯😯😯,Kiedy oglądasz spokojnie reklamy u Łukasza i pojawia sie odcinek 😯😯😯,_Movi,https://yt3.ggpht.com/bmsjosqU7p-mYyxRZ2B2TRbtgUTJznz9-2InPihss6sK_ukXWJF7NBcriARoGUftC4ZWOQfgZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdsLHL66iHX8_-fYZDUtc3A,{'value': 'UCdsLHL66iHX8_-fYZDUtc3A'},True,none,0,2022-08-21T20:17:41Z,2022-08-21T20:17:41Z,,1661113061
8,DtxWm-IYqEU,"Zapomniałam, że przecież Boromir to Ned Stark.🤨","Zapomniałam, że przecież Boromir to Ned Stark.🤨",Ewa St,https://yt3.ggpht.com/ytc/AMLnZu8P1Gl9CjXGX7hmEI7WUOZveQQwtaspbUHRug=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJMQ2Ait24rlPALmSdtOpPg,{'value': 'UCJMQ2Ait24rlPALmSdtOpPg'},True,none,0,2022-08-15T12:34:40Z,2022-08-15T12:34:40Z,,1660566880
9,DtxWm-IYqEU,"h warty ten pierscionek i jego moc jak po jednej i po drugiej stronie można dostać, nawet tego dziadostwa nie opłaca sie zakładać.","h warty ten pierscionek i jego moc jak po jednej i po drugiej stronie można dostać, nawet tego dziadostwa nie opłaca sie zakładać.",Paw3D,https://yt3.ggpht.com/ytc/AMLnZu_FFnPUKUVvxoMXAEkMdzFJIU7E2a7hBFv_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoBqIRdgV2AK8UqQCAuUWWg,{'value': 'UCoBqIRdgV2AK8UqQCAuUWWg'},True,none,0,2022-08-11T13:23:19Z,2022-08-11T13:23:19Z,,1660224199
10,DtxWm-IYqEU,Nie w karnisz tylko belkę stropową… xd,Nie w karnisz tylko belkę stropową… xd,Night Hunter,https://yt3.ggpht.com/ytc/AMLnZu8R-pVDAc4dwx_iYohOevFI6CljHs_EsUwt5UP2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdeinVtSXBVwWuLQUB-3zlA,{'value': 'UCdeinVtSXBVwWuLQUB-3zlA'},True,none,0,2022-07-31T22:29:26Z,2022-07-31T22:29:26Z,,1659306566
11,DtxWm-IYqEU,Kurwa jaki ty brzydki śmieszek jesteś,Kurwa jaki ty brzydki śmieszek jesteś,__777__ Czarnobog,https://yt3.ggpht.com/ytc/AMLnZu8s30GaxoYdqYHFlkwTM8tVRXnHZO9-qMpHzZq-7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC93ZvypCoH65lVN9go9VcjQ,{'value': 'UC93ZvypCoH65lVN9go9VcjQ'},True,none,0,2022-07-18T20:32:24Z,2022-07-18T20:32:24Z,,1658176344
12,DtxWm-IYqEU,Z tego co pamiętam bilbo był chyba wujkiem a nie kuzynem frodosa,Z tego co pamiętam bilbo był chyba wujkiem a nie kuzynem frodosa,Roger The Janitor,https://yt3.ggpht.com/YIz8TETFWmItE-_pXdSqsUVQB3D4cuc7aT8kzWnRgZcM0vKHhwJEzobp7UPaFc-ToolQ7FppKO4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1ANNr-v2_J1Nl9yYowko1w,{'value': 'UC1ANNr-v2_J1Nl9yYowko1w'},True,none,0,2022-07-13T11:19:35Z,2022-07-13T11:19:35Z,,1657711175
13,DtxWm-IYqEU,Rób recenzje cas van de pola,Rób recenzje cas van de pola,xninjox,https://yt3.ggpht.com/ytc/AMLnZu9SbbqrpdxMknO3W1LNN5yFPd8380EjHnjBh0Y2WFi6sluzUMT6zS3OotutS4H0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzhvdTLVO0vMFadCzPrp9cw,{'value': 'UCzhvdTLVO0vMFadCzPrp9cw'},True,none,0,2022-06-28T18:15:22Z,2022-06-28T18:15:22Z,,1656440122
14,DtxWm-IYqEU,A ha mogę to wytłumaczyć w 2 komentarzach,A ha mogę to wytłumaczyć w 2 komentarzach,Tony_Von_the_brick,https://yt3.ggpht.com/YLK2Rhuj2oDTFw9G_hYN3kRz7onpc_fq35N7ZZouu5cVVlt4b7-DEGp57hKq4-mA4RkwHx9-RA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNSEPAIvy0UcDSnbbvn32Tg,{'value': 'UCNSEPAIvy0UcDSnbbvn32Tg'},True,none,1,2022-06-19T16:23:14Z,2022-06-19T16:23:14Z,,1655655794
15,DtxWm-IYqEU,No i teraz nie trzeba oglądać całego filmu 😸,No i teraz nie trzeba oglądać całego filmu 😸,Wild Cat 🇺🇦,https://yt3.ggpht.com/aYEyTLe8DwJGHRj9EF1YDRYJi986P728kNst_Fsdzs37Mh1gtFaHf1QkXuotoVUYyopZsmgd_9s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIHpeF7wWcc1Z3Myj3-wnWw,{'value': 'UCIHpeF7wWcc1Z3Myj3-wnWw'},True,none,1,2022-06-14T23:19:49Z,2022-06-14T23:19:49Z,,1655248789
16,DtxWm-IYqEU,Kiedy będzie ten powrót króla??? Kto chce ?,Kiedy będzie ten powrót króla??? Kto chce ?,maj presies,https://yt3.ggpht.com/ytc/AMLnZu_73XTH3jEevL9nVE4XvXUKiMDSJj6OMDhCFhFnVA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLxxpeWQCK10GQTp0kysT1A,{'value': 'UCLxxpeWQCK10GQTp0kysT1A'},True,none,0,2022-06-14T18:49:59Z,2022-06-14T18:49:59Z,,1655232599
17,DtxWm-IYqEU,Proszę zrób Szyderczy Skrót Gry o Tron,Proszę zrób Szyderczy Skrót Gry o Tron,Nora,https://yt3.ggpht.com/lziPAqHt8aK66iOjDf_iAnX815veJ_TvSH6wCIH5NUFd33MiNopT8GDfGJF0V2GY89hHvOmGRg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWomtJHp5v8a_yH0xYuhgAQ,{'value': 'UCWomtJHp5v8a_yH0xYuhgAQ'},True,none,0,2022-06-01T18:12:55Z,2022-06-01T18:12:55Z,,1654107175
18,DtxWm-IYqEU,On nie wiedział że bilgo jest z szajernu,On nie wiedział że bilgo jest z szajernu,Darek Podpalacz,https://yt3.ggpht.com/YPeh-WpZLpuRE6gEHTBJVJ0c55rL-j4GVsk6a35Z6tTUVJ274E1ddrvhY_J4SVZdR7mrqq98TA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLPHOmL0C4O8ZxiqdB-utDg,{'value': 'UCLPHOmL0C4O8ZxiqdB-utDg'},True,none,0,2022-05-30T12:06:10Z,2022-05-30T12:06:10Z,,1653912370
19,DtxWm-IYqEU,Saruman albo przeniknął Gandalfa przez sufit albo go wyjebał przez okno i dopiero na ten szczyt wierzy wrzucił bo później widać że na tym dachu niema żadego przejscia,Saruman albo przeniknął Gandalfa przez sufit albo go wyjebał przez okno i dopiero na ten szczyt wierzy wrzucił bo później widać że na tym dachu niema żadego przejscia,aqry666,https://yt3.ggpht.com/ytc/AMLnZu_vnuC8mD1i9cQOn1jcHHVf753vG6rSC7uLpA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdhYo4mlZvKxiqIW4tQTsVQ,{'value': 'UCdhYo4mlZvKxiqIW4tQTsVQ'},True,none,0,2022-05-27T07:19:08Z,2022-05-27T07:19:08Z,,1653635948
20,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=14m37s"">14:37</a> Mary i Poppins",14:37 Mary i Poppins,infalibletta,https://yt3.ggpht.com/DrNQF61HNggjPleWzQnY-IEhkFPij_rRB2w9pd8z1e5PgCIa0ogVak6MRUZMiXFpRmlewL0a=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtAzrWLa6cSaE1qmUkaX_ig,{'value': 'UCtAzrWLa6cSaE1qmUkaX_ig'},True,none,0,2022-05-25T14:47:16Z,2022-05-25T14:47:31Z,,1653490036
21,DtxWm-IYqEU,Ej ale hobbity to chodziły bez kapci,Ej ale hobbity to chodziły bez kapci,Natalia Wysocka,https://yt3.ggpht.com/ytc/AMLnZu9RCgQZokVYn4GrTfHfZDVtYt-93RSetpPLeQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIxxIfUi_2h-jdPu-LraRlQ,{'value': 'UCIxxIfUi_2h-jdPu-LraRlQ'},True,none,0,2022-05-17T14:17:03Z,2022-05-17T14:19:35Z,,1652797023
22,DtxWm-IYqEU,"Nie ma to jak agent Smith - no nie, nie pomogę...","Nie ma to jak agent Smith - no nie, nie pomogę...",Media System Studio,https://yt3.ggpht.com/O6mt6BAqZkOyOMepHJKo-MgSlnaYXTF16KgQ3Ar3N7Cn8G5P9uiMmx_RvyIy85Y3VVBJvCWyY4I=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCd7lt-il60wZGAtDw_5Fyjw,{'value': 'UCd7lt-il60wZGAtDw_5Fyjw'},True,none,1,2022-05-17T10:50:30Z,2022-05-17T10:50:30Z,,1652784630
23,DtxWm-IYqEU,to co kończymy Froda i jego przydópasow lecimy po hobbita,to co kończymy Froda i jego przydópasow lecimy po hobbita,Jaga,https://yt3.ggpht.com/YcqvNHHd90eZyAZzI2zpSms5nD8NkWIfBV0N9qI1CqLbPspRRbZsfNxEOQziqlrdC5kNBM9ESA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoy1clQKpq-9vF5Eph3HrcQ,{'value': 'UCoy1clQKpq-9vF5Eph3HrcQ'},True,none,0,2022-05-16T18:41:24Z,2022-05-16T18:41:24Z,,1652726484
24,DtxWm-IYqEU,Bilbo jest wujem Froda... <br>Ale poza tym to jak zawsze super 🙃,"Bilbo jest wujem Froda... 
Ale poza tym to jak zawsze super 🙃",EllaKaze Kaze,https://yt3.ggpht.com/ytc/AMLnZu8PhGx44tFbyUmTn-qS29Ku2SFNOoFsNefVCEJl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCatelseodTAjMDUCx8XYbJg,{'value': 'UCatelseodTAjMDUCx8XYbJg'},True,none,0,2022-05-15T22:38:59Z,2022-05-15T22:38:59Z,,1652654339
25,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=6m40s"">6:40</a> Widać że ogarnięty w temacie XD Jakby Cegiełka zrobił szyderę tego barachła od Amazonu to pewnie powróciło by znane i lubiane: &quot; Aale Gówno !&quot;","6:40 Widać że ogarnięty w temacie XD Jakby Cegiełka zrobił szyderę tego barachła od Amazonu to pewnie powróciło by znane i lubiane: "" Aale Gówno !""",Astrid,https://yt3.ggpht.com/ytc/AMLnZu9v8ExykqZZjZ1S_I6-4MHhlQpBSSqOq6g6RMoY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC87N-4Kk2BU33kfiNADrkuQ,{'value': 'UC87N-4Kk2BU33kfiNADrkuQ'},True,none,3,2022-05-15T20:31:29Z,2022-05-15T20:31:29Z,,1652646689
26,DtxWm-IYqEU,"Jeden z najlepszych szyderczych skrótów, popłakałam się.","Jeden z najlepszych szyderczych skrótów, popłakałam się.",Marta Pardyla,https://yt3.ggpht.com/ytc/AMLnZu-KmAU89utM8E4GPSY2vBt23tXfHWaPaXjYKV3ylA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAt-tijsXfBDOhOYQLQ7OTw,{'value': 'UCAt-tijsXfBDOhOYQLQ7OTw'},True,none,0,2022-05-15T17:52:48Z,2022-05-15T17:52:48Z,,1652637168
27,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=12m38s"">12:38</a> tłumaczenie napisami lepsze niz od google",12:38 tłumaczenie napisami lepsze niz od google,Krzesław,https://yt3.ggpht.com/fCOJG7W4txD-p6ScLBqhc67HK4qlYyHUnP7J3_47YBHIrw24WocRtoLGPaqhtj_DWme8gD0qPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXYhrFHMB7M72caFcI_nRXA,{'value': 'UCXYhrFHMB7M72caFcI_nRXA'},True,none,1,2022-05-15T13:20:17Z,2022-05-15T13:20:17Z,,1652620817
28,DtxWm-IYqEU,Az sie kawa oplulam,Az sie kawa oplulam,iskierka011,https://yt3.ggpht.com/ytc/AMLnZu9776idTeYjiEufF-qix3AHBSgFL41VCcu1kQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFBwrm3cRxPYt7pqVnAX37w,{'value': 'UCFBwrm3cRxPYt7pqVnAX37w'},True,none,0,2022-05-15T11:03:00Z,2022-05-15T11:03:00Z,,1652612580
29,DtxWm-IYqEU,"Aż mnie boli ta recenzja, głęboko w serduszku... Ale plusik 10/10","Aż mnie boli ta recenzja, głęboko w serduszku... Ale plusik 10/10",Olga Cichecka,https://yt3.ggpht.com/ytc/AMLnZu99bfjKwWGXgYVafCCqWMxFfQdkBoJ77NAuFI5Z=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwlDWRp2UnieEAmfSARr8dw,{'value': 'UCwlDWRp2UnieEAmfSARr8dw'},True,none,0,2022-05-15T01:29:50Z,2022-05-15T01:29:50Z,,1652578190
30,DtxWm-IYqEU,Zgniłem totalnie :D,Zgniłem totalnie :D,Bartosz Rebelski,https://yt3.ggpht.com/ytc/AMLnZu9DFKaB4G-k_eSPbhSVpVRfYylkPL2IoWIYNw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJL0RgJXhp_kGKBrY43s4jw,{'value': 'UCJL0RgJXhp_kGKBrY43s4jw'},True,none,0,2022-05-14T21:19:47Z,2022-05-14T21:19:47Z,,1652563187
31,DtxWm-IYqEU,Haha...   skomentuj jeszcze  książke    bo kilka wątków umskło się reżyserom,Haha...   skomentuj jeszcze  książke    bo kilka wątków umskło się reżyserom,Lukasz Kwoka,https://yt3.ggpht.com/ytc/AMLnZu80OKfDBW2EX_zvhpnhLGjWehzhx0HbJYCruA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSjR_OfONfZgkbrnMA8bdhA,{'value': 'UCSjR_OfONfZgkbrnMA8bdhA'},True,none,0,2022-05-14T18:36:05Z,2022-05-14T18:36:05Z,,1652553365
32,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=12m43s"">12:43</a> kocham XDDD",12:43 kocham XDDD,Tymon Piekarski,https://yt3.ggpht.com/ytc/AMLnZu-GfjEDSbgJrSfIGsSXFg-GuuGHo-I63b57Pz7oOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDfVGiuKF1XenbhbsuzlnZQ,{'value': 'UCDfVGiuKF1XenbhbsuzlnZQ'},True,none,0,2022-05-14T17:08:36Z,2022-05-14T17:08:36Z,,1652548116
33,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=4m30s"">4:30</a> &quot;czarna myśl napisana czarną mową Mordoru&quot;<br>Nie mogę tego przeczytać to zakazany język<br>A nie to nie ten film...<br>A to jebać","4:30 ""czarna myśl napisana czarną mową Mordoru""
Nie mogę tego przeczytać to zakazany język
A nie to nie ten film...
A to jebać",Tymon Piekarski,https://yt3.ggpht.com/ytc/AMLnZu-GfjEDSbgJrSfIGsSXFg-GuuGHo-I63b57Pz7oOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDfVGiuKF1XenbhbsuzlnZQ,{'value': 'UCDfVGiuKF1XenbhbsuzlnZQ'},True,none,0,2022-05-14T16:55:13Z,2022-05-14T16:55:33Z,,1652547313
34,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=0m21s"">0:21</a> albo hajsu xD",0:21 albo hajsu xD,Tymon Piekarski,https://yt3.ggpht.com/ytc/AMLnZu-GfjEDSbgJrSfIGsSXFg-GuuGHo-I63b57Pz7oOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDfVGiuKF1XenbhbsuzlnZQ,{'value': 'UCDfVGiuKF1XenbhbsuzlnZQ'},True,none,0,2022-05-14T16:49:51Z,2022-05-14T16:49:51Z,,1652546991
35,DtxWm-IYqEU,Zrobisz cala sage szybcy i wsciekli,Zrobisz cala sage szybcy i wsciekli,Banany z Biedronki,https://yt3.ggpht.com/oIH_D9T3-HZ_yZ5ucwtay5_sBWorj3dI6REZy-qVGC9a7m9IWvWht4YwoGpc2-OUULdbgY2MCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCS3mFZ-9k1o4ebFmlS9UmTg,{'value': 'UCS3mFZ-9k1o4ebFmlS9UmTg'},True,none,0,2022-05-14T08:49:11Z,2022-05-14T08:49:11Z,,1652518151
36,DtxWm-IYqEU,Jurassic park 3,Jurassic park 3,Małgorzata Kasperczak,https://yt3.ggpht.com/ytc/AMLnZu8nrTIaxPJcDSseHDYL3f07C2Yb_HkjdoJHhw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLEs6a9QnBUVbFy1rjxUIdg,{'value': 'UCLEs6a9QnBUVbFy1rjxUIdg'},True,none,0,2022-05-14T07:16:34Z,2022-05-14T07:16:34Z,,1652512594
37,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=10m55s"">10:55</a> oj tak byczq",10:55 oj tak byczq,KLEY,https://yt3.ggpht.com/6GYuZPThbKgMKFwb1ISoiPqkBw1mQjFz69TS36w3QC9YuEpQ9xa0LKymkEbCmu1IoXASkLHDsgY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCn1a3_Qrj6yCvSpPlIbk5gQ,{'value': 'UCn1a3_Qrj6yCvSpPlIbk5gQ'},True,none,0,2022-05-14T05:10:21Z,2022-05-14T05:10:21Z,,1652505021
38,DtxWm-IYqEU,"Frodo był siostrzeńcem, nie kuzynem Bilba :)","Frodo był siostrzeńcem, nie kuzynem Bilba :)",DonFelson,https://yt3.ggpht.com/ytc/AMLnZu_nyHmGr3hTm-IuF2boSX4BE8huJM2DXWO3K0Kx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHHkYKBmiXoFiSfLHYvz5Xw,{'value': 'UCHHkYKBmiXoFiSfLHYvz5Xw'},True,none,0,2022-05-13T23:02:55Z,2022-05-13T23:02:55Z,,1652482975
39,DtxWm-IYqEU,Wychodzisz na grząski grunt robiac sb jaja z lotra,Wychodzisz na grząski grunt robiac sb jaja z lotra,czikłamanti i,https://yt3.ggpht.com/ytc/AMLnZu8KTlkceU8w20VufgrmHscRvXzOJbafp9qObI6OyQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzzfd5Q-ByHrQbPeagESPPw,{'value': 'UCzzfd5Q-ByHrQbPeagESPPw'},True,none,0,2022-05-13T19:39:13Z,2022-05-13T19:39:13Z,,1652470753
40,DtxWm-IYqEU,E mam pomysł zrób toy story,E mam pomysł zrób toy story,Patryk Szewczak,https://yt3.ggpht.com/ytc/AMLnZu8xvyW8NQV-sLU5Aj429dNx2tJ1R1Xxq1yNicss5RBfR-GpClyZ0UDUDyI8rUVG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQFNTGWaXQpoeHQq7OlXNbw,{'value': 'UCQFNTGWaXQpoeHQq7OlXNbw'},True,none,0,2022-05-13T18:06:16Z,2022-05-13T18:06:16Z,,1652465176
41,DtxWm-IYqEU,CZEKAŁAM NA TO,CZEKAŁAM NA TO,Horse CookiesZR,https://yt3.ggpht.com/ytc/AMLnZu-FfcWkj-OAXrVXfufP7y6CxEmUbaSTbjba5tbL=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCo3GPsp30U_RjftSxifwRkA,{'value': 'UCo3GPsp30U_RjftSxifwRkA'},True,none,0,2022-05-13T16:02:13Z,2022-05-13T16:02:13Z,,1652457733
42,DtxWm-IYqEU,Więcej star wars,Więcej star wars,starwarsuwu,https://yt3.ggpht.com/MC_I0FZNSsxY-yS_4JFP7eWbTvr8aA1J6vbaLt2TqZ3-unlWsA0ENPPBZrI2Tom1Mc80SJn51U8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDJ_srmfmH7NQMJHHPA1pOQ,{'value': 'UCDJ_srmfmH7NQMJHHPA1pOQ'},True,none,0,2022-05-13T12:16:29Z,2022-05-13T12:16:29Z,,1652444189
43,DtxWm-IYqEU,"<a href=""https://www.youtube.com/watch?v=DtxWm-IYqEU&amp;t=12m35s"">12:35</a> BEST!!!",12:35 BEST!!!,Matronis,https://yt3.ggpht.com/MvNtpyIwSrhWLxgOQMZ72lzy7N5IcuQjg7okJG5NnpcLu60BbKxUQ2RS6-v_wVCipIJCklJABA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxE2Vc3dQSdAqYR6OpfMPSw,{'value': 'UCxE2Vc3dQSdAqYR6OpfMPSw'},True,none,1,2022-05-13T11:56:29Z,2022-05-13T11:56:29Z,,1652442989
44,DtxWm-IYqEU,"Jeszcze Gra o Tron, dalej będę czekać😁","Jeszcze Gra o Tron, dalej będę czekać😁",Fatima Krzeminska,https://yt3.ggpht.com/ytc/AMLnZu8RcXG9AloAdzPR2HKl1pH0HrZnjaBXXCRiLUyM2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdS8Y8wDD5EPiQP5rMfvFzQ,{'value': 'UCdS8Y8wDD5EPiQP5rMfvFzQ'},True,none,0,2022-05-13T10:05:31Z,2022-05-13T10:05:31Z,,1652436331
45,DtxWm-IYqEU,&quot;odbudowuje swoja armie followersów&quot; - rozjebało :),"""odbudowuje swoja armie followersów"" - rozjebało :)",Robert Z.,https://yt3.ggpht.com/ytc/AMLnZu8CAa0GJjvf3tn94q-SuZe1sM9hE54DabiZXICc-w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN8zaG_jQDSuhThNXJsVcfg,{'value': 'UCN8zaG_jQDSuhThNXJsVcfg'},True,none,0,2022-05-13T09:40:07Z,2022-05-13T09:40:07Z,,1652434807
46,DtxWm-IYqEU,Nagraj najnowszego batmana,Nagraj najnowszego batmana,Filip Saga,https://yt3.ggpht.com/ytc/AMLnZu_uqNcBO0plNBVzV9ArEnglHRXK1S-Br_aq_n04OHbOgbGdZseHeIXu1r-0RJvJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUoHoRy_O_vBBu6WHUO6d-A,{'value': 'UCUoHoRy_O_vBBu6WHUO6d-A'},True,none,1,2022-05-13T08:57:43Z,2022-05-13T08:57:43Z,,1652432263
